location,MntCode,HabZ,SamSite,latitude,longitude,date,direction,meas_num,h_category,height,distance,stem_count,genu_spp,health,fruit,structure
YTHEMP-YSL-272275-D7,STO,S,S5,60.873449,-135.982237,2022-07-19,ES,2,VLS,40,270,3,Betu gla,L,FA,E
YTHEMP-YSL-272275-D7,STO,S,S5,60.873449,-135.982237,2022-07-19,ES,2,LS,90,570,7,Sali spp,L,FA,E
YTHEMP-YSL-272275-D7,STO,S,S5,60.873449,-135.982237,2022-07-19,ES,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-D7,STO,S,S5,60.873449,-135.982237,2022-07-19,ES,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-D7,STO,S,S5,60.873449,-135.982237,2022-07-19,ES,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-D7,STO,S,S5,60.873449,-135.982237,2022-07-19,NE,1,VLS,15,120,1,Vacc uli,L,FP,E
YTHEMP-YSL-272275-D7,STO,S,S5,60.873449,-135.982237,2022-07-19,NE,1,LS,70,380,1,Sali spp,L,FA,E
YTHEMP-YSL-272275-D7,STO,S,S5,60.873449,-135.982237,2022-07-19,NE,1,MS,120,990,4,Sali spp,L,FA,E
YTHEMP-YSL-272275-D7,STO,S,S5,60.873449,-135.982237,2022-07-19,NE,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-D7,STO,S,S5,60.873449,-135.982237,2022-07-19,NE,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-D7,STO,S,S5,60.873449,-135.982237,2022-07-19,NE,2,VLS,25,210,1,Sali spp,L,FA,E
YTHEMP-YSL-272275-D7,STO,S,S5,60.873449,-135.982237,2022-07-19,NE,2,LS,70,530,2,Sali spp,L,FA,E
YTHEMP-YSL-272275-D7,STO,S,S5,60.873449,-135.982237,2022-07-19,NE,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-D7,STO,S,S5,60.873449,-135.982237,2022-07-19,NE,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-D7,STO,S,S5,60.873449,-135.982237,2022-07-19,NE,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-D7,STO,S,S5,60.873449,-135.982237,2022-07-19,SW,1,VLS,45,300,10,Betu gla,L,FA,E
YTHEMP-YSL-272275-D7,STO,S,S5,60.873449,-135.982237,2022-07-19,SW,1,LS,85,220,1,Betu gla,L,FA,E
YTHEMP-YSL-272275-D7,STO,S,S5,60.873449,-135.982237,2022-07-19,SW,1,MS,115,500,4,Sali spp,L,FA,E
YTHEMP-YSL-272275-D7,STO,S,S5,60.873449,-135.982237,2022-07-19,SW,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-D7,STO,S,S5,60.873449,-135.982237,2022-07-19,SW,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-D7,STO,S,S5,60.873449,-135.982237,2022-07-19,SW,2,VLS,45,330,3,Betu gla,L,FA,E
YTHEMP-YSL-272275-D7,STO,S,S5,60.873449,-135.982237,2022-07-19,SW,2,LS,75,230,2,Betu gla,L,FA,E
YTHEMP-YSL-272275-D7,STO,S,S5,60.873449,-135.982237,2022-07-19,SW,2,MS,105,530,2,Sali spp,L,FA,E
YTHEMP-YSL-272275-D7,STO,S,S5,60.873449,-135.982237,2022-07-19,SW,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-D7,STO,S,S5,60.873449,-135.982237,2022-07-19,SW,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-D7,STO,S,S5,60.873449,-135.982237,2022-07-19,WN,1,VLS,25,135,5,Sali spp,L,FA,E
YTHEMP-YSL-272275-D7,STO,S,S5,60.873449,-135.982237,2022-07-19,WN,1,LS,55,290,1,Sali spp,L,FA,E
YTHEMP-YSL-272275-D7,STO,S,S5,60.873449,-135.982237,2022-07-19,WN,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-D7,STO,S,S5,60.873449,-135.982237,2022-07-19,WN,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-D7,STO,S,S5,60.873449,-135.982237,2022-07-19,WN,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-D7,STO,S,S5,60.873449,-135.982237,2022-07-19,WN,2,VLS,22,180,5,Sali spp,L,FA,E
YTHEMP-YSL-272275-D7,STO,S,S5,60.873449,-135.982237,2022-07-19,WN,2,LS,80,320,7,Sali spp,L,FA,E
YTHEMP-YSL-272275-D7,STO,S,S5,60.873449,-135.982237,2022-07-19,WN,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-D7,STO,S,S5,60.873449,-135.982237,2022-07-19,WN,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-D7,STO,S,S5,60.873449,-135.982237,2022-07-19,WN,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,ES,1,VLS,36,93,2,Betu gla,L,FA,E
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,ES,1,LS,50,454,7,Sali spp,L,FA,E
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,ES,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,ES,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,ES,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,ES,2,VLS,34,105,4,Betu gla,L,FA,E
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,ES,2,LS,53,468,7,Sali spp,L,FA,E
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,ES,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,ES,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,ES,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,NE,1,VLS,16,13,8,Empe nig,L,FP,E
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,NE,1,LS,80,239,6,Sali spp,L,FA,E
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,NE,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,NE,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,NE,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,NE,2,VLS,16,16,5,Empe nig,L,FP,E
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,NE,2,LS,72,264,4,Sali spp,L,FA,E
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,NE,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,NE,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,NE,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,SW,1,VLS,39,66,3,Betu gla,L,FA,E
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,SW,1,LS,58,104,5,Betu gla,L,FA,E
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,SW,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,SW,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,SW,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,SW,2,VLS,38,78,6,Betu gla,L,FA,E
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,SW,2,LS,54,99,8,Betu gla,L,FA,E
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,SW,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,SW,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,SW,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,WN,1,VLS,17,23,1,Betu gla,L,FA,E
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,WN,1,LS,70,94,3,Betu gla,L,FA,E
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,WN,1,MS,107,257,2,Sali spp,L,FA,E
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,WN,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,WN,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,WN,2,VLS,16,28,1,Betu gla,L,FA,E
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,WN,2,LS,50,99,2,Betu gla,L,FA,E
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,WN,2,MS,130,885,2,Abie las,L,FA,E
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,WN,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T1,STO,T,T1,60.870611,-135.987443,2022-07-19,WN,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,ES,1,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,ES,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,ES,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,ES,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,ES,1,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,ES,2,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,ES,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,ES,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,ES,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,ES,2,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,NE,1,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,NE,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,NE,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,NE,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,NE,1,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,NE,2,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,NE,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,NE,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,NE,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,NE,2,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,SW,1,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,SW,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,SW,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,SW,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,SW,1,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,SW,2,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,SW,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,SW,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,SW,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,SW,2,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,WN,1,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,WN,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,WN,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,WN,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,WN,1,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,WN,2,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,WN,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,WN,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,WN,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T2,STO,T,T2,60.873301,-135.987747,2022-07-19,WN,2,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,ES,1,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,ES,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,ES,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,ES,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,ES,1,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,ES,2,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,ES,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,ES,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,ES,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,ES,2,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,NE,1,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,NE,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,NE,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,NE,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,NE,1,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,NE,2,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,NE,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,NE,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,NE,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,NE,2,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,SW,1,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,SW,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,SW,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,SW,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,SW,1,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,SW,2,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,SW,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,SW,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,SW,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,SW,2,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,WN,1,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,WN,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,WN,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,WN,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,WN,1,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,WN,2,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,WN,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,WN,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,WN,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T3,STO,T,T3,60.878534,-135.993865,2022-07-19,WN,2,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,ES,1,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,ES,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,ES,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,ES,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,ES,1,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,ES,2,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,ES,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,ES,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,ES,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,ES,2,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,NE,1,VLS,26,589,5,Sali spp,L,FA,E
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,NE,1,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,NE,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,NE,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,NE,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,NE,2,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,NE,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,NE,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,NE,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,NE,2,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,SW,1,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,SW,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,SW,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,SW,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,SW,1,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,SW,2,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,SW,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,SW,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,SW,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,SW,2,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,WN,1,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,WN,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,WN,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,WN,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,WN,1,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,WN,2,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,WN,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,WN,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSL-272275-T4,STO,T,T4,60.873153,-135.993257,2022-07-19,WN,2,TS,NA,NA,NA,NA,NA,NA,NA
